"[A]자치구별","자치구별","[B]감염병별","감염병별","[C]성별","성별","[Item]항목","항목","단위","2020 년","2021 년","2022 년","2023 년","2024 년",
"001020","동작구","003","제3급감염병","001002001","남","T001","법정감염병 발생현황","건","","","","-","1",
"001020","동작구","003","제3급감염병","001002002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001020","동작구","003001","파상풍","001001","발생","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001020","동작구","003001","파상풍","001001001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001020","동작구","003001","파상풍","001001002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001020","동작구","003001","파상풍","001002","사망","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001020","동작구","003001","파상풍","001002001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001020","동작구","003001","파상풍","001002002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001020","동작구","003002","B형간염(급성)","001001","발생","T001","법정감염병 발생현황","건","-","3","-","2","-",
"001020","동작구","003002","B형간염(급성)","001001001","남","T001","법정감염병 발생현황","건","","","","1","-",
"001020","동작구","003002","B형간염(급성)","001001002","여","T001","법정감염병 발생현황","건","","","","1","-",
"001020","동작구","003002","B형간염(급성)","001002","사망","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001020","동작구","003002","B형간염(급성)","001002001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001020","동작구","003002","B형간염(급성)","001002002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001020","동작구","003017","일본뇌염","001001","발생","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001020","동작구","003017","일본뇌염","001001001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001020","동작구","003017","일본뇌염","001001002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001020","동작구","003017","일본뇌염","001002","사망","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001020","동작구","003017","일본뇌염","001002001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001020","동작구","003017","일본뇌염","001002002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001020","동작구","003003","C형간염","001001","발생","T001","법정감염병 발생현황","건","57","57","52","31","38",
"001020","동작구","003003","C형간염","001001001","남","T001","법정감염병 발생현황","건","","","","12","20",
"001020","동작구","003003","C형간염","001001002","여","T001","법정감염병 발생현황","건","","","","19","18",
"001020","동작구","003003","C형간염","001002","사망","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001020","동작구","003003","C형간염","001002001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001020","동작구","003003","C형간염","001002002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001020","동작구","003004","말라리아","001001","발생","T001","법정감염병 발생현황","건","2","-","1","4","2",
"001020","동작구","003004","말라리아","001001001","남","T001","법정감염병 발생현황","건","","","","4","1",
"001020","동작구","003004","말라리아","001001002","여","T001","법정감염병 발생현황","건","","","","-","1",
"001020","동작구","003004","말라리아","001002","사망","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001020","동작구","003004","말라리아","001002001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001020","동작구","003004","말라리아","001002002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001020","동작구","003005","레지오넬라증","001001","발생","T001","법정감염병 발생현황","건","7","5","1","2","2",
"001020","동작구","003005","레지오넬라증","001001001","남","T001","법정감염병 발생현황","건","","","","1","1",
"001020","동작구","003005","레지오넬라증","001001002","여","T001","법정감염병 발생현황","건","","","","1","1",
"001020","동작구","003005","레지오넬라증","001002","사망","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001020","동작구","003005","레지오넬라증","001002001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001020","동작구","003005","레지오넬라증","001002002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001020","동작구","003006","비브리오패혈증","001001","발생","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001020","동작구","003006","비브리오패혈증","001001001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001020","동작구","003006","비브리오패혈증","001001002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001020","동작구","003006","비브리오패혈증","001002","사망","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001020","동작구","003006","비브리오패혈증","001002001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001020","동작구","003006","비브리오패혈증","001002002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001020","동작구","003021","발진티푸스","001001","발생","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001020","동작구","003021","발진티푸스","001001001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001020","동작구","003021","발진티푸스","001001002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001020","동작구","003021","발진티푸스","001002","사망","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001020","동작구","003021","발진티푸스","001002001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001020","동작구","003021","발진티푸스","001002002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001020","동작구","003018","발진열","001001","발생","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001020","동작구","003018","발진열","001001001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001020","동작구","003018","발진열","001001002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001020","동작구","003018","발진열","001002","사망","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001020","동작구","003018","발진열","001002001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001020","동작구","003018","발진열","001002002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001020","동작구","003007","쯔쯔가무시증","001001","발생","T001","법정감염병 발생현황","건","6","5","12","8","5",
"001020","동작구","003007","쯔쯔가무시증","001001001","남","T001","법정감염병 발생현황","건","","","","3","2",
"001020","동작구","003007","쯔쯔가무시증","001001002","여","T001","법정감염병 발생현황","건","","","","5","3",
"001020","동작구","003007","쯔쯔가무시증","001002","사망","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001020","동작구","003007","쯔쯔가무시증","001002001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001020","동작구","003007","쯔쯔가무시증","001002002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001020","동작구","003008","렙토스피라증","001001","발생","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001020","동작구","003008","렙토스피라증","001001001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001020","동작구","003008","렙토스피라증","001001002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001020","동작구","003008","렙토스피라증","001002","사망","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001020","동작구","003008","렙토스피라증","001002001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001020","동작구","003008","렙토스피라증","001002002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001020","동작구","003009","브루셀라증","001001","발생","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001020","동작구","003009","브루셀라증","001001001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001020","동작구","003009","브루셀라증","001001002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001020","동작구","003009","브루셀라증","001002","사망","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001020","동작구","003009","브루셀라증","001002001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001020","동작구","003009","브루셀라증","001002002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001020","동작구","003022","공수병","001001","발생","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001020","동작구","003022","공수병","001001001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001020","동작구","003022","공수병","001001002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001020","동작구","003022","공수병","001002","사망","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001020","동작구","003022","공수병","001002001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001020","동작구","003022","공수병","001002002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001020","동작구","003010","신증후군출혈열","001001","발생","T001","법정감염병 발생현황","건","-","-","-","1","-",
"001020","동작구","003010","신증후군출혈열","001001001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001020","동작구","003010","신증후군출혈열","001001002","여","T001","법정감염병 발생현황","건","","","","1","-",
"001020","동작구","003010","신증후군출혈열","001002","사망","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001020","동작구","003010","신증후군출혈열","001002001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001020","동작구","003010","신증후군출혈열","001002002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001020","동작구","003011","크로이츠펠트-야콥병 및 변종크로이츠펠트-야콥병","001001","발생","T001","법정감염병 발생현황","건","1","-","2","-","-",
"001020","동작구","003011","크로이츠펠트-야콥병 및 변종크로이츠펠트-야콥병","001001001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001020","동작구","003011","크로이츠펠트-야콥병 및 변종크로이츠펠트-야콥병","001001002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001020","동작구","003011","크로이츠펠트-야콥병 및 변종크로이츠펠트-야콥병","001002","사망","T001","법정감염병 발생현황","건","-","-","1","-","-",
"001020","동작구","003011","크로이츠펠트-야콥병 및 변종크로이츠펠트-야콥병","001002001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001020","동작구","003011","크로이츠펠트-야콥병 및 변종크로이츠펠트-야콥병","001002002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001020","동작구","003023","황열","001001","발생","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001020","동작구","003023","황열","001001001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001020","동작구","003023","황열","001001002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001020","동작구","003023","황열","001002","사망","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001020","동작구","003023","황열","001002001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001020","동작구","003023","황열","001002002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001020","동작구","003012","뎅기열","001001","발생","T001","법정감염병 발생현황","건","-","-","2","1","5",
"001020","동작구","003012","뎅기열","001001001","남","T001","법정감염병 발생현황","건","","","","1","2",
"001020","동작구","003012","뎅기열","001001002","여","T001","법정감염병 발생현황","건","","","","-","3",
"001020","동작구","003012","뎅기열","001002","사망","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001020","동작구","003012","뎅기열","001002001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001020","동작구","003012","뎅기열","001002002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001020","동작구","003013","큐열","001001","발생","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001020","동작구","003013","큐열","001001001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001020","동작구","003013","큐열","001001002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001020","동작구","003013","큐열","001002","사망","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001020","동작구","003013","큐열","001002001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001020","동작구","003013","큐열","001002002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001020","동작구","003024","웨스트나일열","001001","발생","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001020","동작구","003024","웨스트나일열","001001001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001020","동작구","003024","웨스트나일열","001001002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001020","동작구","003024","웨스트나일열","001002","사망","T001","법정감염병 발생현황","건","-","-","","-","-",
"001020","동작구","003024","웨스트나일열","001002001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001020","동작구","003024","웨스트나일열","001002002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001020","동작구","003014","라임병","001001","발생","T001","법정감염병 발생현황","건","-","-","-","1","1",
"001020","동작구","003014","라임병","001001001","남","T001","법정감염병 발생현황","건","","","","1","-",
"001020","동작구","003014","라임병","001001002","여","T001","법정감염병 발생현황","건","","","","-","1",
"001020","동작구","003014","라임병","001002","사망","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001020","동작구","003014","라임병","001002001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001020","동작구","003014","라임병","001002002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001020","동작구","003025","진드기매개뇌염","001001","발생","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001020","동작구","003025","진드기매개뇌염","001001001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001020","동작구","003025","진드기매개뇌염","001001002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001020","동작구","003025","진드기매개뇌염","001002","사망","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001020","동작구","003025","진드기매개뇌염","001002001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001020","동작구","003025","진드기매개뇌염","001002002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001020","동작구","003019","유비저","001001","발생","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001020","동작구","003019","유비저","001001001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001020","동작구","003019","유비저","001001002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001020","동작구","003019","유비저","001002","사망","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001020","동작구","003019","유비저","001002001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001020","동작구","003019","유비저","001002002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001020","동작구","003020","치쿤구니야열","001001","발생","T001","법정감염병 발생현황","건","-","-","-","-","1",
"001020","동작구","003020","치쿤구니야열","001001001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001020","동작구","003020","치쿤구니야열","001001002","여","T001","법정감염병 발생현황","건","","","","-","1",
"001020","동작구","003020","치쿤구니야열","001002","사망","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001020","동작구","003020","치쿤구니야열","001002001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001020","동작구","003020","치쿤구니야열","001002002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001020","동작구","003015","증열성혈소판감소증후군(SFTS)","001001","발생","T001","법정감염병 발생현황","건","1","3","1","-","1",
"001020","동작구","003015","증열성혈소판감소증후군(SFTS)","001001001","남","T001","법정감염병 발생현황","건","","","","-","1",
"001020","동작구","003015","증열성혈소판감소증후군(SFTS)","001001002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001020","동작구","003015","증열성혈소판감소증후군(SFTS)","001002","사망","T001","법정감염병 발생현황","건","-","-","-","-","1",
"001020","동작구","003015","증열성혈소판감소증후군(SFTS)","001002001","남","T001","법정감염병 발생현황","건","","","","-","1",
"001020","동작구","003015","증열성혈소판감소증후군(SFTS)","001002002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001020","동작구","003016","지카바이러스감염증","001001","발생","T001","법정감염병 발생현황","건","-","-","-","1","-",
"001020","동작구","003016","지카바이러스감염증","001001001","남","T001","법정감염병 발생현황","건","","","","1","-",
"001020","동작구","003016","지카바이러스감염증","001001002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001020","동작구","003016","지카바이러스감염증","001002","사망","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001020","동작구","003016","지카바이러스감염증","001002001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001020","동작구","003016","지카바이러스감염증","001002002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001020","동작구","003026","엠폭스","001001","발생","T001","법정감염병 발생현황","건","","","","4","-",
"001020","동작구","003026","엠폭스","001001001","남","T001","법정감염병 발생현황","건","","","","...","-",
"001020","동작구","003026","엠폭스","001001002","여","T001","법정감염병 발생현황","건","","","","...","-",
"001020","동작구","003026","엠폭스","001002","사망","T001","법정감염병 발생현황","건","","","","-","-",
"001020","동작구","003026","엠폭스","001002001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001020","동작구","003026","엠폭스","001002002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001020","동작구","0004","제4급감염병","001001","발생","T001","법정감염병 발생현황","건","-","-","-","","",
"001020","동작구","0004","제4급감염병","001002","사망","T001","법정감염병 발생현황","건","-","-","-","","",
"001021","관악구","001","제1급감염병","001001","발생","T001","법정감염병 발생현황","건","975","9560","-","-","-",
"001021","관악구","001","제1급감염병","001001001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001021","관악구","001","제1급감염병","001001002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001021","관악구","001","제1급감염병","001002","사망","T001","법정감염병 발생현황","건","9","...","-","-","-",
"001021","관악구","001","제1급감염병","001002001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001021","관악구","001","제1급감염병","001002002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001021","관악구","001003","에볼라바이러스병","001001","발생","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001021","관악구","001003","에볼라바이러스병","001001001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001021","관악구","001003","에볼라바이러스병","001001002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001021","관악구","001003","에볼라바이러스병","001002","사망","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001021","관악구","001003","에볼라바이러스병","001002001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001021","관악구","001003","에볼라바이러스병","001002002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001021","관악구","001004","마버그열","001001","발생","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001021","관악구","001004","마버그열","001001001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001021","관악구","001004","마버그열","001001002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001021","관악구","001004","마버그열","001002","사망","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001021","관악구","001004","마버그열","001002001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001021","관악구","001004","마버그열","001002002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001021","관악구","001005","라싸열","001001","발생","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001021","관악구","001005","라싸열","001001001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001021","관악구","001005","라싸열","001001002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001021","관악구","001005","라싸열","001002","사망","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001021","관악구","001005","라싸열","001002001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001021","관악구","001005","라싸열","001002002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001021","관악구","001006","크리미안콩고출혈열","001001","발생","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001021","관악구","001006","크리미안콩고출혈열","001001001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001021","관악구","001006","크리미안콩고출혈열","001001002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001021","관악구","001006","크리미안콩고출혈열","001002","사망","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001021","관악구","001006","크리미안콩고출혈열","001002001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001021","관악구","001006","크리미안콩고출혈열","001002002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001021","관악구","001007","남아메리카출혈열","001001","발생","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001021","관악구","001007","남아메리카출혈열","001001001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001021","관악구","001007","남아메리카출혈열","001001002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001021","관악구","001007","남아메리카출혈열","001002","사망","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001021","관악구","001007","남아메리카출혈열","001002001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001021","관악구","001007","남아메리카출혈열","001002002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001021","관악구","001008","리프트밸리열","001001","발생","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001021","관악구","001008","리프트밸리열","001001001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001021","관악구","001008","리프트밸리열","001001002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001021","관악구","001008","리프트밸리열","001002","사망","T001","법정감염병 발생현황","건","-","","-","-","-",
"001021","관악구","001008","리프트밸리열","001002001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001021","관악구","001008","리프트밸리열","001002002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001021","관악구","001009","두창","001001","발생","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001021","관악구","001009","두창","001001001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001021","관악구","001009","두창","001001002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001021","관악구","001009","두창","001002","사망","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001021","관악구","001009","두창","001002001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001021","관악구","001009","두창","001002002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001021","관악구","001010","페스트","001001","발생","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001021","관악구","001010","페스트","001001001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001021","관악구","001010","페스트","001001002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001021","관악구","001010","페스트","001002","사망","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001021","관악구","001010","페스트","001002001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001021","관악구","001010","페스트","001002002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001021","관악구","001011","탄저","001001","발생","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001021","관악구","001011","탄저","001001001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001021","관악구","001011","탄저","001001002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001021","관악구","001011","탄저","001002","사망","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001021","관악구","001011","탄저","001002001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001021","관악구","001011","탄저","001002002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001021","관악구","001002","보툴리늄독소증","001001","발생","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001021","관악구","001002","보툴리늄독소증","001001001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001021","관악구","001002","보툴리늄독소증","001001002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001021","관악구","001002","보툴리늄독소증","001002","사망","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001021","관악구","001002","보툴리늄독소증","001002001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001021","관악구","001002","보툴리늄독소증","001002002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001021","관악구","001012","야토병","001001","발생","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001021","관악구","001012","야토병","001001001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001021","관악구","001012","야토병","001001002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001021","관악구","001012","야토병","001002","사망","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001021","관악구","001012","야토병","001002001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001021","관악구","001012","야토병","001002002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001021","관악구","001001","신종감염병증후군","001001","발생","T001","법정감염병 발생현황","건","975","9560","","","",
"001021","관악구","001001","신종감염병증후군","001002","사망","T001","법정감염병 발생현황","건","9","...","","","",
"001021","관악구","001013","중증급성호흡기증후군(SARS)","001001","발생","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001021","관악구","001013","중증급성호흡기증후군(SARS)","001001001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001021","관악구","001013","중증급성호흡기증후군(SARS)","001001002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001021","관악구","001013","중증급성호흡기증후군(SARS)","001002","사망","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001021","관악구","001013","중증급성호흡기증후군(SARS)","001002001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001021","관악구","001013","중증급성호흡기증후군(SARS)","001002002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001021","관악구","001014","중동호흡기증후군(MERS)","001001","발생","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001021","관악구","001014","중동호흡기증후군(MERS)","001001001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001021","관악구","001014","중동호흡기증후군(MERS)","001001002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001021","관악구","001014","중동호흡기증후군(MERS)","001002","사망","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001021","관악구","001014","중동호흡기증후군(MERS)","001002001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001021","관악구","001014","중동호흡기증후군(MERS)","001002002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001021","관악구","001015","동물인플루엔자 인체감염증","001001","발생","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001021","관악구","001015","동물인플루엔자 인체감염증","001001001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001021","관악구","001015","동물인플루엔자 인체감염증","001001002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001021","관악구","001015","동물인플루엔자 인체감염증","001002","사망","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001021","관악구","001015","동물인플루엔자 인체감염증","001002001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001021","관악구","001015","동물인플루엔자 인체감염증","001002002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001021","관악구","001016","신종인플루엔자","001001","발생","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001021","관악구","001016","신종인플루엔자","001001001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001021","관악구","001016","신종인플루엔자","001001002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001021","관악구","001016","신종인플루엔자","001002","사망","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001021","관악구","001016","신종인플루엔자","001002001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001021","관악구","001016","신종인플루엔자","001002002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001021","관악구","001017","디프테리아","001001","발생","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001021","관악구","001017","디프테리아","001001001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001021","관악구","001017","디프테리아","001001002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001021","관악구","001017","디프테리아","001002","사망","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001021","관악구","001017","디프테리아","001002001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001021","관악구","001017","디프테리아","001002002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001021","관악구","002","제2급감염병","001001","발생","T001","법정감염병 발생현황","건","493","496","252464","338","639",
"001021","관악구","002","제2급감염병","001001001","남","T001","법정감염병 발생현황","건","","","","187","327",
"001021","관악구","002","제2급감염병","001001002","여","T001","법정감염병 발생현황","건","","","","151","312",
"001021","관악구","002","제2급감염병","001002","사망","T001","법정감염병 발생현황","건","12","9","...","7","9",
"001021","관악구","002","제2급감염병","001002001","남","T001","법정감염병 발생현황","건","","","","3","8",
"001021","관악구","002","제2급감염병","001002002","여","T001","법정감염병 발생현황","건","","","","4","1",
"001021","관악구","002001","결핵","001001","발생","T001","법정감염병 발생현황","건","211","181","152","","",
"001021","관악구","002001","결핵","001002","사망","T001","법정감염병 발생현황","건","9","8","5","","",
"001021","관악구","002002","수두","001001","발생","T001","법정감염병 발생현황","건","135","97","79","104","129",
"001021","관악구","002002","수두","001001001","남","T001","법정감염병 발생현황","건","","","","55","68",
"001021","관악구","002002","수두","001001002","여","T001","법정감염병 발생현황","건","","","","49","61",
"001021","관악구","002002","수두","001002","사망","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001021","관악구","002002","수두","001002001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001021","관악구","002002","수두","001002002","여","T001","법정감염병 발생현황","건","","","","-","-",
